dyad_id,start_date,end_date,outcome
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,,
565,1976-12-31,1992-03-13,5.0
565,1976-12-31,,
565,1976-12-31,1996-09-30,5.0
566,1977-12-31,,
566,1977-12-31,1978-12-31,6.0
567,1961-07-20,1961-07-22,1.0
568,1962-12-08,1962-12-31,3.0
569,1959-08-31,1962-11-21,3.0
569,1959-08-31,1967-12-31,4.0
569,1959-08-31,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,,
570,1961-09-30,1980-12-31,5.0
571,1973-09-30,1973-12-31,5.0
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,,
571,1973-09-30,1991-05-31,4.0
572,1962-01-15,1962-09-21,1.0
573,1962-06-03,1962-12-31,3.0
574,1981-11-30,1982-10-04,3.0
575,1992-02-04,1992-11-27,3.0
576,1963-10-08,1963-11-04,1.0
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,,
577,1963-02-28,1973-12-31,1.0
578,1963-12-31,,
578,1963-12-31,,
578,1963-12-31,,
578,1963-12-31,1966-12-31,5.0
579,1962-12-08,,
579,1962-12-08,,
579,1962-12-08,,
579,1962-12-08,1966-08-11,1.0
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,,
580,1963-12-31,1972-01-31,1.0
581,1964-01-03,,
581,1964-01-03,1965-12-31,3.0
582,1967-07-05,1967-11-05,3.0
583,1977-03-08,,
583,1977-03-08,1978-06-15,3.0
584,1996-10-18,,
584,1996-10-18,1997-05-16,4.0
585,1998-11-01,,
585,1998-11-01,,
585,1998-11-01,2000-12-31,1.0
586,1998-08-01,,
586,1998-08-01,,
586,1998-08-01,,
586,1998-08-01,2001-09-29,1.0
588,2006-01-18,,
588,2006-01-18,,
588,2006-01-18,2008-10-29,1.0
10509,2012-10-06,,
10509,2012-10-06,2014-09-05,5.0
10509,2012-10-06,,
11377,2010-11-08,,
11377,2010-11-08,2012-12-31,5.0
11377,2010-11-08,2014-09-05,5.0
11377,2010-11-08,,
11377,2010-11-08,,
11377,2010-11-08,,
11377,2010-11-08,,
11982,2012-05-09,,
11982,2012-05-09,2013-11-05,1.0
11982,2012-05-09,2017-12-31,5.0
12463,2013-12-30,2013-12-31,3.0
14808,2012-06-05,2012-12-31,5.0
14929,2016-07-22,,
14929,2016-07-22,,
14929,2016-07-22,2018-12-31,5.0
15135,2017-06-17,2017-12-31,5.0
15336,2018-01-09,,
15336,2018-01-09,2019-12-31,5.0
15389,2017-02-12,,
15389,2017-02-12,,
15389,2017-02-12,,
16286,2005-11-01,2005-12-31,5.0
589,1964-02-18,1964-02-19,3.0
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,,
590,1964-11-19,1974-09-07,1.0
591,1964-11-25,,
591,1964-11-25,,
591,1964-11-25,,
591,1964-11-25,1967-11-29,1.0
592,1965-10-18,1965-10-19,3.0
593,1991-11-23,,
593,1991-11-23,1992-04-14,5.0
594,1994-09-13,,
594,1994-09-13,,
594,1994-09-13,,
594,1994-09-13,,
594,1994-09-13,1998-12-31,5.0
595,1990-08-13,1997-12-31,5.0
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,,
596,1997-03-14,2006-09-26,1.0
596,1997-03-14,2008-08-22,1.0
597,1998-06-07,,
597,1998-06-07,,
597,1998-06-07,,
597,1998-06-07,,
597,1998-06-07,,
597,1998-06-07,2003-11-16,1.0
11798,2014-02-02,,
14528,2015-05-14,2015-12-11,6.0
14649,2015-12-11,2015-12-31,5.0
14842,2012-10-04,,
14842,2012-10-04,2015-12-31,5.0
14842,2012-10-04,,
14842,2012-10-04,,
598,1966-07-31,,
598,1966-07-31,,
598,1966-07-31,,
598,1966-07-31,,
598,1966-07-31,1970-12-31,5.0
599,1971-01-09,,
599,1971-01-09,1972-11-24,3.0
600,1971-01-22,1971-12-31,5.0
601,1976-02-18,,
601,1976-02-18,1977-12-31,1.0
601,1976-02-18,,
601,1976-02-18,,
601,1976-02-18,,
601,1976-02-18,1982-06-07,4.0
602,1977-06-21,,
602,1977-06-21,,
602,1977-06-21,1979-02-22,4.0
603,1982-08-27,1982-12-31,5.0
604,1983-01-13,,
604,1983-01-13,1984-12-31,5.0
604,1983-01-13,1986-12-31,5.0
605,1987-01-02,1987-11-01,2.0
606,1987-11-22,,
606,1987-11-22,1990-12-31,5.0
607,1988-12-19,1989-12-31,6.0
608,1989-10-20,1989-12-31,6.0
609,1990-03-31,,
610,1991-12-31,,
610,1991-12-31,,
610,1991-12-31,1993-12-31,5.0
610,1991-12-31,1997-12-31,2.0
611,1991-10-13,1991-10-14,3.0
612,1992-06-21,,
612,1992-06-21,,
612,1992-06-21,1994-12-31,5.0
613,1992-02-21,,
613,1992-02-21,,
613,1992-02-21,1994-08-11,1.0
614,1992-12-31,,
614,1992-12-31,,
614,1992-12-31,1994-12-31,1.0
615,1994-08-12,,
615,1994-08-12,1998-05-07,1.0
616,1999-02-05,,
616,1999-02-05,,
616,1999-02-05,,
616,1999-02-05,,
616,1999-02-05,2003-12-14,5.0
617,2005-12-18,,
617,2005-12-18,2006-12-24,1.0
618,2006-06-04,2006-12-31,6.0
619,2006-10-23,,
619,2006-10-23,2007-12-31,6.0
620,2008-02-02,2008-12-31,5.0
621,2009-04-19,2009-12-31,5.0
622,2007-12-06,2010-04-28,5.0
15676,2017-08-18,2018-12-31,5.0
15676,2017-08-18,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,1968-12-31,5.0
623,1964-12-31,,
623,1964-12-31,1971-12-31,5.0
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,,
623,1964-12-31,2015-12-31,1.0
624,1965-01-07,1966-12-31,5.0
624,1965-01-07,,
624,1965-01-07,1970-12-31,5.0
624,1965-01-07,1973-12-31,5.0
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,,
624,1965-01-07,2006-12-31,5.0
624,1965-01-07,2008-12-31,5.0
624,1965-01-07,2010-12-31,5.0
624,1965-01-07,2013-12-31,5.0
624,1965-01-07,,
624,1965-01-07,2016-12-31,2.0
624,1965-01-07,,
624,1965-01-07,2019-12-31,5.0
625,1978-01-15,,
625,1978-01-15,1979-12-31,5.0
625,1978-01-15,,
625,1978-01-15,,
625,1978-01-15,,
625,1978-01-15,,
625,1978-01-15,,
625,1978-01-15,1986-12-31,5.0
625,1978-01-15,1988-12-31,1.0
626,1968-01-06,1984-08-24,2.0
626,1968-01-06,,
626,1968-01-06,,
626,1968-01-06,,
626,1968-01-06,1990-12-31,1.0
15488,2017-04-08,,
15488,2017-04-08,,
15488,2017-04-08,,
15558,1991-09-09,2004-12-31,5.0
627,1965-04-24,1965-08-31,5.0
628,1965-07-28,1965-12-31,5.0
628,1965-07-28,,
628,1965-07-28,,
628,1965-07-28,1969-12-31,5.0
628,1965-07-28,,
628,1965-07-28,,
628,1965-07-28,1978-12-31,5.0
628,1965-07-28,1981-12-31,5.0
628,1965-07-28,1984-12-31,3.0
628,1965-07-28,2018-12-02,5.0
629,1963-05-15,1965-12-31,3.0
630,1965-06-15,1965-12-31,3.0
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,1999-12-31,5.0
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,,
631,1981-08-15,2010-12-30,2.0
632,1987-12-01,,
632,1987-12-01,,
632,1987-12-01,,
632,1987-12-01,,
632,1987-12-01,1993-12-31,5.0
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,,
633,1965-12-31,1975-04-30,4.0
634,1975-12-15,,
634,1975-12-15,1978-12-31,5.0
634,1975-12-15,2011-05-02,5.0
635,1966-02-24,1966-02-24,4.0
636,1981-12-31,1981-12-31,4.0
637,1983-06-19,1983-06-19,3.0
638,1966-09-01,,
638,1966-09-01,,
638,1966-09-01,1968-12-31,5.0
639,1966-01-15,1966-07-29,4.0
640,2009-06-09,2009-07-30,5.0
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
640,2009-06-09,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,,
641,1966-08-26,1988-08-08,1.0
642,1966-02-23,1966-02-23,4.0
643,1979-06-16,,
643,1979-06-16,,
643,1979-06-16,,
643,1979-06-16,1982-02-02,3.0
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
11973,2011-07-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,1975-04-17,4.0
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,,
644,1967-04-30,1998-10-24,3.0
645,1978-12-30,,
645,1978-12-30,1979-01-07,4.0
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,,
646,1979-11-30,1991-10-23,1.0
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,,
647,1982-12-31,1989-12-31,5.0
647,1982-12-31,1991-10-23,1.0
15800,1997-07-08,,
15800,1997-07-08,1998-02-27,1.0
15801,1997-07-05,1997-07-09,4.0
648,1967-06-05,1967-06-10,3.0
649,1967-06-05,1967-06-10,3.0
649,1967-06-05,1973-10-24,2.0
650,1967-07-06,,
650,1967-07-06,,
650,1967-07-06,,
650,1967-07-06,1970-01-12,3.0
651,1969-02-28,1969-12-31,5.0
652,1969-03-02,1969-12-31,5.0
653,1969-07-03,1969-07-18,2.0
654,2000-09-01,,
654,2000-09-01,2001-07-19,5.0
655,1970-08-20,,
655,1970-08-20,1971-12-31,5.0
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,,
656,1972-10-31,1990-08-02,5.0
656,1972-10-31,1993-11-07,2.0
657,1990-02-01,1990-08-02,5.0
657,1990-02-01,1994-12-31,2.0
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,2005-12-31,5.0
657,1990-02-01,,
657,1990-02-01,,
657,1990-02-01,2009-07-31,2.0
657,1990-02-01,2011-12-31,1.0
657,1990-02-01,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,1998-12-31,5.0
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,2007-12-19,5.0
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
658,1993-05-03,,
659,2001-11-19,2001-12-31,3.0
659,2001-11-19,2005-12-31,5.0
659,2001-11-19,2013-09-30,3.0
660,2007-04-13,2007-12-31,5.0
11246,2012-08-05,,
11246,2012-08-05,,
11246,2012-08-05,,
11246,2012-08-05,,
11246,2012-08-05,2016-04-20,6.0
14913,2016-02-22,2016-04-20,6.0
15474,2016-01-19,2016-04-20,6.0
15475,2016-07-26,2018-12-31,5.0
661,1971-07-22,1971-07-22,3.0
662,1976-07-02,1976-07-02,3.0
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,,
663,1983-05-16,2004-12-31,1.0
664,1996-04-20,,
664,1996-04-20,,
664,1996-04-20,,
664,1996-04-20,,
664,1996-04-20,,
664,1996-04-20,2001-12-31,5.0
665,2003-10-04,,
665,2003-10-04,2004-12-21,2.0
665,2003-10-04,,
665,2003-10-04,,
665,2003-10-04,,
665,2003-10-04,,
665,2003-10-04,2011-11-13,6.0
666,2003-04-09,,
666,2003-04-09,,
666,2003-04-09,,
666,2003-04-09,2006-12-31,5.0
666,2003-04-09,,
666,2003-04-09,,
666,2003-04-09,,
666,2003-04-09,2011-11-13,6.0
666,2003-04-09,,
666,2003-04-09,2018-12-31,5.0
666,2003-04-09,,
667,2006-07-03,2006-12-31,5.0
668,2006-01-23,2006-05-05,1.0
669,2007-04-29,,
669,2007-04-29,2008-12-31,5.0
670,2010-04-30,,
670,2010-04-30,2011-07-09,6.0
11975,2011-06-06,2011-06-28,1.0
11975,2011-06-06,,
11975,2011-06-06,2016-08-08,1.0
11976,2011-03-26,2011-07-09,6.0
11988,2011-11-22,,
11988,2011-11-22,,
11988,2011-11-22,,
11988,2011-11-22,,
11988,2011-11-22,,
11988,2011-11-22,,
11988,2011-11-22,2017-12-22,2.0
14134,2014-02-28,2014-12-31,2.0
14134,2014-02-28,2017-11-27,3.0
14150,2014-03-02,,
14150,2014-03-02,2015-01-31,6.0
671,1971-04-30,1971-04-30,3.0
672,1971-07-10,1971-07-11,3.0
673,1971-03-26,1971-12-16,4.0
674,1971-04-05,1971-06-09,3.0
674,1971-04-05,,
674,1971-04-05,1990-02-23,3.0
675,1971-01-25,1971-01-29,4.0
676,1972-09-17,1972-09-20,3.0
676,1972-09-17,1979-03-28,6.0
677,1974-03-23,1974-03-23,3.0
678,1973-03-31,1979-03-28,6.0
679,1979-03-31,1979-04-10,4.0
680,1980-08-31,,
680,1980-08-31,1981-12-31,5.0
681,1981-02-18,,
681,1981-02-18,,
681,1981-02-18,,
681,1981-02-18,,
681,1981-02-18,,
681,1981-02-18,1986-01-26,4.0
682,1981-03-31,,
682,1981-03-31,,
682,1981-03-31,1983-12-31,5.0
683,1981-02-09,1989-09-30,3.0
684,1986-10-19,,
684,1986-10-19,1987-11-04,3.0
685,1986-08-10,,
685,1986-08-10,1987-12-31,1.0
686,1987-12-03,,
686,1987-12-03,,
686,1987-12-03,,
686,1987-12-03,,
686,1987-12-03,,
686,1987-12-03,1992-08-09,3.0
687,1988-03-18,1988-08-11,3.0
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,1991-12-31,5.0
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,1998-12-31,5.0
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,2006-08-26,1.0
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,,
688,1988-02-25,2011-11-03,5.0
688,1988-02-25,,
688,1988-02-25,2014-12-31,3.0
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,2002-11-30,3.0
689,1996-11-13,2007-12-31,5.0
689,1996-11-13,,
689,1996-11-13,2011-11-03,5.0
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,,
689,1996-11-13,2019-07-21,6.0
690,1995-10-18,1996-12-31,5.0
691,1996-06-23,1997-12-31,5.0
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,,
692,1970-08-11,1991-11-26,5.0
693,1998-08-15,1998-08-15,2.0
694,1972-03-25,1972-03-25,3.0
695,1973-03-02,1979-12-31,6.0
696,1977-05-11,1979-12-31,6.0
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,,
697,1980-05-18,1991-11-18,1.0
698,1968-10-31,,
698,1968-10-31,,
698,1968-10-31,,
698,1968-10-31,,
698,1968-10-31,,
698,1968-10-31,,
698,1968-10-31,1975-12-11,3.0
699,1966-09-07,,
699,1966-09-07,1968-12-31,5.0
699,1966-09-07,,
699,1966-09-07,1974-12-09,6.0
700,1966-04-29,,
700,1966-04-29,,
700,1966-04-29,,
700,1966-04-29,1976-10-08,6.0
701,1976-11-02,,
701,1976-11-02,,
701,1976-11-02,,
701,1976-11-02,1979-12-21,1.0
702,1970-04-13,1972-12-31,3.0
703,1972-02-21,1972-10-19,1.0
703,1972-02-21,1979-03-30,2.0
704,1973-09-11,1973-09-11,4.0
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,,
705,1975-02-28,1991-12-31,2.0
706,1974-06-20,1974-08-16,2.0
707,1972-04-11,1974-12-31,1.0
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,,
707,1972-04-11,1988-08-20,2.0
708,1973-05-18,,
708,1973-05-18,,
708,1973-05-18,,
708,1973-05-18,1977-07-05,2.0
708,1973-05-18,2012-12-31,5.0
708,1973-05-18,2015-12-31,5.0
709,2004-06-25,2004-12-25,5.0
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,2009-10-20,5.0
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,,
709,2004-06-25,2016-10-23,5.0
710,2006-01-12,2006-12-31,6.0
711,2007-08-25,,
711,2007-08-25,2009-10-20,5.0
711,2007-08-25,2012-12-31,5.0
711,2007-08-25,,
711,2007-08-25,2015-12-31,5.0
11521,2012-10-08,2016-12-31,5.0
16177,2019-02-17,,
16177,2019-02-17,,
712,1993-12-16,1997-06-30,5.0
712,1993-12-16,1999-11-29,5.0
712,1993-12-16,2003-08-09,5.0
713,1975-11-11,,
713,1975-11-11,,
713,1975-11-11,,
713,1975-11-11,,
713,1975-11-11,1979-12-31,5.0
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,1995-12-24,5.0
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,,
714,1975-11-11,2002-04-01,1.0
715,1975-05-01,,
715,1975-05-01,,
715,1975-05-01,1977-12-31,5.0
716,1964-01-11,1964-12-31,3.0
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,,
717,1976-01-04,1983-12-31,3.0
718,1993-10-13,1993-12-31,5.0
718,1993-10-13,1996-12-31,3.0
718,1993-10-13,1999-12-31,5.0
719,1994-02-26,1994-02-26,5.0
719,1994-02-26,1996-12-31,3.0
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,,
719,1994-02-26,2016-12-31,5.0
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,1988-12-31,5.0
720,1975-12-07,1992-12-15,5.0
720,1975-12-07,,
720,1975-12-07,,
720,1975-12-07,1999-09-22,1.0
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,,
721,1975-09-01,1989-11-16,5.0
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,,
722,1977-12-31,1992-10-19,1.0
722,1977-12-31,,
722,1977-12-31,2014-07-27,1.0
722,1977-12-31,2016-11-07,2.0
15516,2018-01-14,,
15516,2018-01-14,2019-07-12,5.0
723,1978-04-27,1978-04-28,4.0
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,,
724,1975-07-02,1992-04-28,4.0
724,1975-07-02,1996-12-31,6.0
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,,
725,1980-12-31,1988-12-31,6.0
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,1995-12-31,1.0
726,1980-03-31,,
726,1980-03-31,2003-12-31,5.0
726,1980-03-31,2006-12-31,5.0
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,,
726,1980-03-31,2011-12-31,5.0
726,1980-03-31,2013-12-31,5.0
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,,
727,1980-12-31,1991-12-31,1.0
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,,
728,1980-12-31,1988-12-31,5.0
