paid,conflict_id,dyad_name,conflict_name,peace_date,dyadep_id,dyadepisode,type_of_conflict2,dyadcount,dyadterm,end_date,ependprec,outcome,cfiredate,peagdate,recur,version,dyad_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region,duration_after_peace,possible_resume
1523,374,Government of Rwanda - FPR,Rwanda: Government,1992-10-30,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,612,True
1322,374,Government of Rwanda - FPR,Rwanda: Government,1993-01-09,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,541,True
1323,374,Government of Rwanda - FPR,Rwanda: Government,1993-06-09,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,390,True
1324,374,Government of Rwanda - FPR,Rwanda: Government,1993-08-03,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,335,True
1325,374,Government of Rwanda - FPR,Rwanda: Government,1993-08-03,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,335,True
1002,374,Government of Rwanda - FPR,Rwanda: Government,1993-08-04,80401.0,1,3,1,1.0,1994-07-04,1.0,4.0,,,0,3,804,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,1990-10-01,1,1990-10-03,1,517,4,334,True
1284,375,Government of Senegal - MFDC,Senegal: Casamance,2004-12-30,80607.0,7,3,1,1.0,2011-12-30,3.0,5.0,,,1,3,806,2011,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,1988-12-31,3,2011-12-20,1,433,4,2556,False
1011,382,Government of Sierra Leone - RUF,Sierra Leone: Government,1996-11-30,81801.0,1,3,1,1.0,2001-12-20,2.0,1.0,2000-11-10 00:00:00,2001-05-15 00:00:00,0,3,818,2001,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,,1,3,1991-03-23,1,1991-04-01,1,451,4,1846,False
1013,382,Government of Sierra Leone - RUF,Sierra Leone: Government,1999-07-07,81801.0,1,3,1,1.0,2001-12-20,2.0,1.0,2000-11-10 00:00:00,2001-05-15 00:00:00,0,3,818,2001,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,,1,3,1991-03-23,1,1991-04-01,1,451,4,897,False
1013,382,Government of Sierra Leone - RUF,Sierra Leone: Government,1999-07-07,81901.0,1,3,2,1.0,1999-12-31,5.0,5.0,,,0,3,819,1999,Sierra Leone,Government of Sierra Leone,80,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria",AFRC,533,,2,,2,4,1997-05-25,1,1997-05-25,1,451,4,177,True
1143,382,Government of Sierra Leone - RUF,Sierra Leone: Government,2000-11-10,81801.0,1,3,1,1.0,2001-12-20,2.0,1.0,2000-11-10 00:00:00,2001-05-15 00:00:00,0,3,818,2001,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,,1,3,1991-03-23,1,1991-04-01,1,451,4,405,True
1050,337,"Government of Somalia - USC/SNA, Government of Somalia - SSDF, Government of Somalia - SPM",Somalia: Government,1993-03-27,74701.0,1,3,1,1.0,1996-12-20,1.0,6.0,,1997-12-22 00:00:00,0,3,747,1996,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1991-09-07,2,1991-09-07,2,520,4,1364,False
1142,337,Government of Somalia - USC/SNA,Somalia: Government,1994-03-24,74701.0,1,3,1,1.0,1996-12-20,1.0,6.0,,1997-12-22 00:00:00,0,3,747,1996,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1991-09-07,2,1991-09-07,2,520,4,1002,False
1374,337,Government of Somalia - ARS/UIC,Somalia: Government,2008-08-19,74901.0,1,3,2,1.0,2008-12-31,6.0,6.0,,,0,3,749,2008,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,1,4,2006-09-18,1,2006-10-24,1,520,4,134,True
1556,337,Government of Somalia - ARS/UIC,Somalia: Government,2008-10-26,74901.0,1,3,2,1.0,2008-12-31,6.0,6.0,,,0,3,749,2008,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,1,4,2006-09-18,1,2006-10-24,1,520,4,66,True
1385,337,Government of Somalia - ARS/UIC,Somalia: Government,2008-11-26,74901.0,1,3,2,1.0,2008-12-31,6.0,6.0,,,0,3,749,2008,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,1,4,2006-09-18,1,2006-10-24,1,520,4,35,True
1389,298,Government of South Africa - SWAPO,South Africa: Namibia,1978-07-12,64101.0,1,3,1,1.0,1988-08-08,1.0,1.0,1988-08-10 00:00:00,1988-12-22 00:00:00,0,3,641,1988,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,1966-08-26,1,1966-12-31,5,560,4,3680,False
1444,11348,Government of South Sudan - Government of Sudan,South Sudan - Sudan,2012-09-27,1200000.0,1,2,1,1.0,2012-12-26,1.0,1.0,,2012-09-27 00:00:00,0,3,11989,2012,"South Sudan, Sudan",Government of South Sudan,113,,Government of Sudan,112,,1,Common border,1,2,2012-03-27,1,2012-03-27,1,"625, 626",4,90,True
1456,11348,Government of South Sudan - Government of Sudan,South Sudan - Sudan,2012-09-27,1200000.0,1,2,1,1.0,2012-12-26,1.0,1.0,,2012-09-27 00:00:00,0,3,11989,2012,"South Sudan, Sudan",Government of South Sudan,113,,Government of Sudan,112,,1,Common border,1,2,2012-03-27,1,2012-03-27,1,"625, 626",4,90,True
1457,11348,Government of South Sudan - Government of Sudan,South Sudan - Sudan,2012-09-27,1200000.0,1,2,1,1.0,2012-12-26,1.0,1.0,,2012-09-27 00:00:00,0,3,11989,2012,"South Sudan, Sudan",Government of South Sudan,113,,Government of Sudan,112,,1,Common border,1,2,2012-03-27,1,2012-03-27,1,"625, 626",4,90,True
31,11345,Government of South Sudan - SSDM/A,South Sudan: Government,2012-02-27,1200000.0,1,3,1,1.0,2012-12-31,5.0,2.0,2013-04-24 00:00:00,,0,3,11979,2012,South Sudan,Government of South Sudan,113,,SSLM/A,1124,,2,,1,3,2011-10-09,1,2011-10-29,1,626,4,308,True
1480,11345,Government of South Sudan - SSDM/A - Cobra Faction,South Sudan: Government,2014-05-09,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1697,False
1482,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2014-05-09,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1697,False
1484,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2014-10-20,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1533,False
24,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2015-01-21,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1440,False
28,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2015-02-01,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1429,False
29,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2015-08-17,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,1232,False
1661,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2018-06-27,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,187,True
1660,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2018-08-05,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,148,True
1625,11345,Government of South Sudan - SPLM/A - IO,South Sudan: Government,2018-09-12,1200000.0,1,3,1,1.0,2018-12-31,4.0,1.0,,2018-09-12 00:00:00,0,3,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,2013-12-15,1,2013-12-15,1,626,4,110,True
1425,320,Government of South Yemen - Government of Yemen (North Yemen),South Yemen - Yemen (North Yemen),1979-03-30,70302.0,2,2,1,1.0,1979-03-30,1.0,2.0,1979-03-19 00:00:00,1989-11-30 00:00:00,1,3,703,1979,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1,2,1972-02-21,1,1979-03-30,4,"678, 680",2,0,True
1404,309,Government of Sudan - SPLM/A,Sudan: Government,1988-11-16,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,5889,False
1277,309,Government of Sudan - SPLM/A,Sudan: Government,2002-07-20,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,895,False
1552,309,Government of Sudan - SPLM/A,Sudan: Government,2002-10-15,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,808,False
1553,309,Government of Sudan - SPLM/A,Sudan: Government,2002-11-18,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,774,False
1278,309,Government of Sudan - SPLM/A,Sudan: Government,2003-09-25,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,463,True
1278,309,Government of Sudan - SPLM/A,Sudan: Government,2003-09-25,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,1193,False
1278,309,Government of Sudan - SPLM/A,Sudan: Government,2003-09-25,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2971,False
1278,309,Government of Sudan - SPLM/A,Sudan: Government,2003-09-25,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5576,False
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,359,True
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,349,True
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2867,False
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,1089,False
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2867,False
1310,309,Government of Sudan - SPLM/A,Sudan: Government,2004-01-07,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5472,False
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,219,True
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,209,True
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2727,False
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,949,False
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2727,False
1279,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5332,False
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,219,True
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,209,True
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2727,False
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,949,False
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2727,False
1280,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5332,False
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,219,True
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,209,True
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2727,False
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,949,False
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2727,False
1281,309,Government of Sudan - SPLM/A,Sudan: Government,2004-05-26,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5332,False
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,209,True
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,199,True
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2717,False
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,939,False
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2717,False
1545,309,Government of Sudan - SPLM/A,Sudan: Government,2004-06-05,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5322,False
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,42,True
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66501.0,1,3,3,1.0,2004-12-21,1.0,2.0,2004-12-21 00:00:00,,0,3,665,2004,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2003-10-04,1,625,4,32,True
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2550,False
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,772,False
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2550,False
1546,309,Government of Sudan - SPLM/A,Sudan: Government,2004-11-19,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5155,False
1543,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,0,True
1543,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2508,False
1543,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,730,False
1543,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2508,False
1543,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5113,False
1547,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,0,True
1547,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2508,False
1547,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,730,False
1547,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2508,False
1547,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5113,False
1548,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,0,True
1548,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2508,False
1548,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,730,False
1548,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2508,False
1548,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5113,False
1549,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66301.0,1,3,3,1.0,2004-12-31,5.0,1.0,,2005-01-09 00:00:00,0,3,663,2004,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1,3,1983-05-16,1,1983-05-17,1,625,4,0,True
1549,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66502.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,665,2011,Sudan,Government of Sudan,112,,JEM,468,,2,,1,3,2003-10-04,1,2007-06-21,1,625,4,2508,False
1549,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66601.0,1,3,3,1.0,2006-12-31,5.0,5.0,,,0,3,666,2006,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2003-04-09,1,625,4,730,False
1549,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66602.0,2,3,6,1.0,2011-11-13,1.0,6.0,,,0,3,666,2011,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2008-08-12,1,625,4,2508,False
1549,309,Government of Sudan - SPLM/A,Sudan: Government,2004-12-31,66603.0,3,3,1,1.0,2018-12-31,5.0,5.0,,,0,3,666,2018,Sudan,Government of Sudan,112,,SLM/A,469,,2,,1,3,2003-04-09,1,2017-04-22,1,625,4,5113,False
